condition,replicate_02,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,abs_current_density_A_cm2,log10_abs_current_density_A_cm2,cycle
SR400,replicate_02,CPP,4731,652.7635,0.5155041,515.5041,0.00002820857,0.00002820857,-4.54961892933029,1
SR400,replicate_02,CPP,4732,653.3665,0.5161788,516.1788,0.00002829803,0.00002829803,-4.54824379733469,1
SR400,replicate_02,CPP,4733,653.9693,0.5166522,516.6522,0.00002836395,0.00002836395,-4.54723328887158,1
SR400,replicate_02,CPP,4734,654.5722,0.5172151,517.2151,0.00002834878,0.00002834878,-4.54746562638902,1
SR400,replicate_02,CPP,4735,655.175,0.5177861,517.7861,0.00002842947,0.00002842947,-4.54623123662405,1
SR400,replicate_02,CPP,4736,655.778,0.5184801,518.4801,0.00002833491,0.00002833491,-4.54767816246718,1
SR400,replicate_02,CPP,4737,656.3808,0.5190248,519.0248,0.00002813703,0.00002813703,-4.55072174637121,1
SR400,replicate_02,CPP,4738,656.9837,0.5196643,519.6643,0.00002828809,0.00002828809,-4.5483963749348,1
SR400,replicate_02,CPP,4739,657.5865,0.5203341,520.3341,0.00002851475,0.00002851475,-4.54493043169229,1
SR400,replicate_02,CPP,4740,658.1895,0.5209433,520.9433,0.00002838226,0.00002838226,-4.54695302584645,1
SR400,replicate_02,CPP,4741,658.7972,0.5214761,521.4761,0.00002856197,0.00002856197,-4.54421184134182,1
SR400,replicate_02,CPP,4742,659.4,0.5221639,522.1639,0.00002862121,0.00002862121,-4.54331200980703,1
SR400,replicate_02,CPP,4743,660.0029,0.522602,522.602,0.00002878065,0.00002878065,-4.54089940191347,1
SR400,replicate_02,CPP,4744,660.6058,0.5233654,523.3654,0.00002842398,0.00002842398,-4.54631511110178,1
SR400,replicate_02,CPP,4745,661.2087,0.5239122,523.9122,0.00002856824,0.00002856824,-4.54411651431913,1
SR400,replicate_02,CPP,4746,661.8115,0.524449,524.449,0.0000286131,0.0000286131,-4.54343508732021,1
SR400,replicate_02,CPP,4747,662.4144,0.525165,525.165,0.00002862409,0.00002862409,-4.54326831126378,1
SR400,replicate_02,CPP,4748,663.0173,0.5256565,525.6565,0.00002858263,0.00002858263,-4.54389781256615,1
SR400,replicate_02,CPP,4749,663.6202,0.5263191,526.3191,0.00002886121,0.00002886121,-4.53968546515842,1
SR400,replicate_02,CPP,4750,664.223,0.5269969,526.9969,0.00002895656,0.00002895656,-4.53825303300511,1
SR400,replicate_02,CPP,4751,664.8307,0.5275126,527.5126,0.00002891287,0.00002891287,-4.5389087964892,1
SR400,replicate_02,CPP,4752,665.4337,0.5282054,528.2054,0.00002887338,0.00002887338,-4.53950237339582,1
SR400,replicate_02,CPP,4753,666.0365,0.5289758,528.9758,0.00002885519,0.00002885519,-4.53977606168871,1
SR400,replicate_02,CPP,4754,666.6394,0.5292839,529.2839,0.00002874246,0.00002874246,-4.54147606436099,1
SR400,replicate_02,CPP,4755,667.2422,0.5298107,529.8107,0.00002917314,0.00002917314,-4.53501682383399,1
SR400,replicate_02,CPP,4756,667.8452,0.530427,530.427,0.00002919198,0.00002919198,-4.534736447187,1
SR400,replicate_02,CPP,4757,668.448,0.5311138,531.1138,0.00002951385,0.00002951385,-4.52997413429216,1
SR400,replicate_02,CPP,4758,669.0509,0.5316718,531.6718,0.00002933153,0.00002933153,-4.53266528263053,1
SR400,replicate_02,CPP,4759,669.6537,0.5322982,532.2982,0.0000291704,0.0000291704,-4.5350576155611,1
SR400,replicate_02,CPP,4760,670.2567,0.5328078,532.8078,0.00002926862,0.00002926862,-4.53359775383931,1
SR400,replicate_02,CPP,4761,670.8644,0.5337061,533.7061,0.00002911547,0.00002911547,-4.53587619484811,1
SR400,replicate_02,CPP,4762,671.4672,0.5341512,534.1512,0.00002947318,0.00002947318,-4.53057300354792,1
SR400,replicate_02,CPP,4763,672.0701,0.5346406,534.6406,0.00002922651,0.00002922651,-4.53422304157838,1
SR400,replicate_02,CPP,4764,672.673,0.5351955,535.1955,0.00002922834,0.00002922834,-4.53419584934704,1
SR400,replicate_02,CPP,4765,673.2759,0.5358531,535.8531,0.00002953609,0.00002953609,-4.52964699730492,1
SR400,replicate_02,CPP,4766,673.8787,0.5363688,536.3688,0.00002957925,0.00002957925,-4.5290128420021,1
SR400,replicate_02,CPP,4767,674.4816,0.5370274,537.0274,0.00002989354,0.00002989354,-4.5244226526612,1
SR400,replicate_02,CPP,4768,675.0845,0.5377062,537.7062,0.00002976824,0.00002976824,-4.52624684156703,1
SR400,replicate_02,CPP,4769,675.6874,0.5382943,538.2943,0.00002964477,0.00002964477,-4.5280519147951,1
SR400,replicate_02,CPP,4770,676.2902,0.5387878,538.7878,0.00002971618,0.00002971618,-4.52700701966074,1
SR400,replicate_02,CPP,4771,676.8979,0.5395471,539.5471,0.00003008318,0.00003008318,-4.52167625772613,1
SR400,replicate_02,CPP,4772,677.5009,0.5399862,539.9862,0.00002970049,0.00002970049,-4.52723638561408,1
SR400,replicate_02,CPP,4773,678.1037,0.5408815,540.8815,0.00002975568,0.00002975568,-4.52643012044966,1
SR400,replicate_02,CPP,4774,678.7066,0.5412632,541.2632,0.0000297995,0.0000297995,-4.52579102280504,1
SR400,replicate_02,CPP,4775,679.3094,0.5418886,541.8886,0.00002982919,0.00002982919,-4.5253585395748,1
SR400,replicate_02,CPP,4776,679.9124,0.5424938,542.4938,0.00002972521,0.00002972521,-4.52687506853369,1
SR400,replicate_02,CPP,4777,680.5152,0.5432019,543.2019,0.00002968414,0.00002968414,-4.52747552880512,1
SR400,replicate_02,CPP,4778,681.1181,0.5437416,543.7416,0.00002968832,0.00002968832,-4.52741437752598,1
SR400,replicate_02,CPP,4779,681.7209,0.5443217,544.3217,0.00002977661,0.00002977661,-4.5261247472184,1
SR400,replicate_02,CPP,4780,682.3239,0.5448877,544.8877,0.0000298114,0.0000298114,-4.52561762819421,1
SR400,replicate_02,CPP,4781,682.9316,0.5455302,545.5302,0.00002998156,0.00002998156,-4.52314577369702,1
SR400,replicate_02,CPP,4782,683.5344,0.5460911,546.0911,0.00002994533,0.00002994533,-4.52367089659248,1
SR400,replicate_02,CPP,4783,684.1373,0.5467296,546.7296,0.00003007926,0.00003007926,-4.52173285231809,1
SR400,replicate_02,CPP,4784,684.7402,0.5473862,547.3862,0.00003005453,0.00003005453,-4.52209005924428,1
SR400,replicate_02,CPP,4785,685.3431,0.5479754,547.9754,0.00003013288,0.00003013288,-4.52095935792725,1
SR400,replicate_02,CPP,4786,685.9459,0.5485232,548.5232,0.00003003989,0.00003003989,-4.52230166196349,1
SR400,replicate_02,CPP,4787,686.5488,0.549062,549.062,0.00003005951,0.00003005951,-4.52201810312471,1
SR400,replicate_02,CPP,4788,687.1517,0.5497277,549.7277,0.00003007533,0.00003007533,-4.52178959868828,1
SR400,replicate_02,CPP,4789,687.7546,0.5502403,550.2403,0.00003028525,0.00003028525,-4.51876883695289,1
SR400,replicate_02,CPP,4790,688.3574,0.5508777,550.8777,0.0000301971,0.0000301971,-4.52003476282006,1
SR400,replicate_02,CPP,4791,688.9651,0.5514186,551.4186,0.00003025177,0.00003025177,-4.51924921014392,1
SR400,replicate_02,CPP,4792,689.5681,0.5520964,552.0964,0.00003023568,0.00003023568,-4.51948025967167,1
SR400,replicate_02,CPP,4793,690.1709,0.5527882,552.7882,0.00003019997,0.00003019997,-4.51999348846142,1
SR400,replicate_02,CPP,4794,690.7738,0.5532666,553.2666,0.00003037275,0.00003037275,-4.51751588454679,1
SR400,replicate_02,CPP,4795,691.3766,0.5537359,553.7359,0.00003046587,0.00003046587,-4.51618641541234,1
SR400,replicate_02,CPP,4796,691.9796,0.5545838,554.5838,0.00003030866,0.00003030866,-4.51843326414278,1
SR400,replicate_02,CPP,4797,692.5824,0.555179,555.179,0.00003069004,0.00003069004,-4.51300254552817,1
SR400,replicate_02,CPP,4798,693.1853,0.5558447,555.8447,0.0000311635,0.0000311635,-4.50635377226631,1
SR400,replicate_02,CPP,4799,693.7881,0.5561599,556.1599,0.00003037628,0.00003037628,-4.5174654126455,1
SR400,replicate_02,CPP,4800,694.3911,0.5569323,556.9323,0.00003070077,0.00003070077,-4.51285073193137,1
SR400,replicate_02,CPP,4801,694.9988,0.5574751,557.4751,0.00003089996,0.00003089996,-4.51004208276903,1
SR400,replicate_02,CPP,4802,695.6016,0.558159,558.159,0.00003078735,0.00003078735,-4.51162769108726,1
SR400,replicate_02,CPP,4803,696.2045,0.5586101,558.6101,0.0000305514,0.0000305514,-4.51496888367532,1
SR400,replicate_02,CPP,4804,696.8074,0.5593977,559.3977,0.00003084254,0.00003084254,-4.51084986335259,1
SR400,replicate_02,CPP,4805,697.4103,0.5598952,559.8952,0.00003088675,0.00003088675,-4.51022778711203,1
SR400,replicate_02,CPP,4806,698.0131,0.5604843,560.4843,0.00003108123,0.00003108123,-4.50750180288133,1
SR400,replicate_02,CPP,4807,698.616,0.5610685,561.0685,0.00003102382,0.00003102382,-4.50830472803179,1
SR400,replicate_02,CPP,4808,699.2189,0.5618137,561.8137,0.00003084974,0.00003084974,-4.51074849182656,1
SR400,replicate_02,CPP,4809,699.8218,0.5623001,562.3001,0.00003084503,0.00003084503,-4.51081480302324,1
SR400,replicate_02,CPP,4810,700.4246,0.5628338,562.8338,0.00003125139,0.00003125139,-4.50513066133096,1
SR400,replicate_02,CPP,4811,701.0323,0.5634199,563.4199,0.00003096993,0.00003096993,-4.50905977625923,1
SR400,replicate_02,CPP,4812,701.6352,0.5638389,563.8389,0.00003135746,0.00003135746,-4.50365912304945,1
SR400,replicate_02,CPP,4813,702.238,0.5646607,564.6607,0.00003134765,0.00003134765,-4.50379501082326,1
SR400,replicate_02,CPP,4814,702.8409,0.5655137,565.5137,0.00003112962,0.00003112962,-4.50682618072803,1
SR400,replicate_02,CPP,4815,703.4438,0.565845,565.845,0.00003152396,0.00003152396,-4.50135923223185,1
SR400,replicate_02,CPP,4816,704.0467,0.566135,566.135,0.0000313521,0.0000313521,-4.50373336431118,1
SR400,replicate_02,CPP,4817,704.6495,0.5672549,567.2549,0.00003169281,0.00003169281,-4.49903925297154,1
SR400,replicate_02,CPP,4818,705.2524,0.5677313,567.7313,0.00003141959,0.00003141959,-4.50279948644752,1
SR400,replicate_02,CPP,4819,705.8553,0.568405,568.405,0.00003126356,0.00003126356,-4.5049615701324,1
SR400,replicate_02,CPP,4820,706.4582,0.5688944,568.8944,0.00003144718,0.00003144718,-4.50241829347308,1
SR400,replicate_02,CPP,4821,707.0659,0.5695138,569.5138,0.00003144339,0.00003144339,-4.50247063760316,1
SR400,replicate_02,CPP,4822,707.6688,0.5701322,570.1322,0.0000314876,0.0000314876,-4.50186044023605,1
SR400,replicate_02,CPP,4823,708.2717,0.5706417,570.6417,0.00003151062,0.00003151062,-4.50154305160449,1
SR400,replicate_02,CPP,4824,708.8746,0.5711775,571.1775,0.000031508,0.000031508,-4.50157916320272,1
SR400,replicate_02,CPP,4825,709.4774,0.5718573,571.8573,0.00003171203,0.00003171203,-4.4987759563463,1
SR400,replicate_02,CPP,4826,710.0803,0.5725482,572.5482,0.00003160452,0.00003160452,-4.50025080122087,1
SR400,replicate_02,CPP,4827,710.6832,0.5730859,573.0859,0.00003171687,0.00003171687,-4.49870967787398,1
SR400,replicate_02,CPP,4828,711.2861,0.5736368,573.6368,0.00003167986,0.00003167986,-4.49921674631745,1
SR400,replicate_02,CPP,4829,711.8889,0.5741897,574.1897,0.00003170288,0.00003170288,-4.49890128316729,1
SR400,replicate_02,CPP,4830,712.4918,0.5748262,574.8262,0.00003172158,0.00003172158,-4.49864518931811,1
SR400,replicate_02,CPP,4831,713.0995,0.575649,575.649,0.00003181052,0.00003181052,-4.49742923151242,1
SR400,replicate_02,CPP,4832,713.7024,0.5760246,576.0246,0.00003194994,0.00003194994,-4.49552995308284,1
SR400,replicate_02,CPP,4833,714.3052,0.5767235,576.7235,0.00003187303,0.00003187303,-4.49657664848956,1
SR400,replicate_02,CPP,4834,714.9081,0.5773066,577.3066,0.00003191855,0.00003191855,-4.49595684605885,1
SR400,replicate_02,CPP,4835,715.511,0.5778323,577.8323,0.00003187212,0.00003187212,-4.49658904811459,1
SR400,replicate_02,CPP,4836,716.1139,0.5786762,578.6762,0.00003163565,0.00003163565,-4.49982323790743,1
SR400,replicate_02,CPP,4837,716.7167,0.5792009,579.2009,0.00003183341,0.00003183341,-4.49711683719235,1
SR400,replicate_02,CPP,4838,717.3196,0.5795444,579.5444,0.0000323856,0.0000323856,-4.48964805246912,1
SR400,replicate_02,CPP,4839,717.9225,0.5804769,580.4769,0.00003230346,0.00003230346,-4.49075095821286,1
SR400,replicate_02,CPP,4840,718.5254,0.5807085,580.7085,0.00003198734,0.00003198734,-4.49502187343116,1
SR400,replicate_02,CPP,4841,719.1331,0.5815685,581.5685,0.00003234545,0.00003234545,-4.49018680244103,1
SR400,replicate_02,CPP,4842,719.736,0.5820701,582.0701,0.00003222068,0.00003222068,-4.49186529827027,1
SR400,replicate_02,CPP,4843,720.3389,0.5826713,582.6713,0.00003213278,0.00003213278,-4.49305169939616,1
SR400,replicate_02,CPP,4844,720.9418,0.5832614,583.2614,0.00003213854,0.00003213854,-4.49297385639488,1
SR400,replicate_02,CPP,4845,721.5446,0.5838445,583.8445,0.00003260506,0.00003260506,-4.48671499626484,1
SR400,replicate_02,CPP,4846,722.1475,0.5845414,584.5414,0.00003238586,0.00003238586,-4.48964456585433,1
SR400,replicate_02,CPP,4847,722.7504,0.5851125,585.1125,0.0000323202,0.0000323202,-4.49052596043991,1
SR400,replicate_02,CPP,4848,723.3533,0.5854629,585.4629,0.00003229013,0.00003229013,-4.49093020651059,1
SR400,replicate_02,CPP,4849,723.9561,0.5861951,586.1951,0.00003252083,0.00003252083,-4.48783837882766,1
SR400,replicate_02,CPP,4850,724.559,0.5868648,586.8648,0.00003242994,0.00003242994,-4.48905385483283,1
SR400,replicate_02,CPP,4851,725.1667,0.5874378,587.4378,0.00003257041,0.00003257041,-4.48717677445272,1
SR400,replicate_02,CPP,4852,725.7696,0.5880038,588.0038,0.00003259159,0.00003259159,-4.48689445170478,1
SR400,replicate_02,CPP,4853,726.3724,0.5887702,588.7702,0.00003254059,0.00003254059,-4.48757457704694,1
SR400,replicate_02,CPP,4854,726.9753,0.5892083,589.2083,0.00003262311,0.00003262311,-4.48647463951104,1
SR400,replicate_02,CPP,4855,727.5782,0.5898357,589.8357,0.00003261788,0.00003261788,-4.48654426936017,1
SR400,replicate_02,CPP,4856,728.1811,0.5903332,590.3332,0.00003271126,0.00003271126,-4.48530272703038,1
SR400,replicate_02,CPP,4857,728.7839,0.5910683,591.0683,0.00003283159,0.00003283159,-4.48370808432807,1
SR400,replicate_02,CPP,4858,729.3868,0.5916685,591.6685,0.0000327815,0.0000327815,-4.48437117807429,1
SR400,replicate_02,CPP,4859,729.9897,0.5922819,592.2819,0.00003283722,0.00003283722,-4.48363361737979,1
SR400,replicate_02,CPP,4860,730.5926,0.5927502,592.7502,0.00003280583,0.00003280583,-4.4840489699518,1
SR400,replicate_02,CPP,4861,731.2003,0.5935507,593.5507,0.00003290915,0.00003290915,-4.48268333481523,1
SR400,replicate_02,CPP,4862,731.8032,0.5940614,594.0614,0.00003301862,0.00003301862,-4.48124108185788,1
SR400,replicate_02,CPP,4863,732.4061,0.5946868,594.6868,0.00003304151,0.00003304151,-4.48094011360097,1
SR400,replicate_02,CPP,4864,733.009,0.5953686,595.3686,0.00003293753,0.00003293753,-4.48230897188122,1
SR400,replicate_02,CPP,4865,733.6118,0.5957855,595.7855,0.00003303287,0.00003303287,-4.48105369179406,1
SR400,replicate_02,CPP,4866,734.2147,0.5965257,596.5257,0.00003307578,0.00003307578,-4.48048990539589,1
SR400,replicate_02,CPP,4867,734.8176,0.5970172,597.0172,0.00003324724,0.00003324724,-4.47824440156453,1
SR400,replicate_02,CPP,4868,735.4205,0.5977262,597.7262,0.00003330073,0.00003330073,-4.47754624602831,1
SR400,replicate_02,CPP,4869,736.0233,0.5981773,598.1773,0.00003330283,0.00003330283,-4.4775188595519,1
SR400,replicate_02,CPP,4870,736.6262,0.5988561,598.8561,0.00003340013,0.00003340013,-4.47625184282398,1
SR400,replicate_02,CPP,4871,737.2339,0.5995057,599.5057,0.00003342537,0.00003342537,-4.47592377664432,1
SR400,replicate_02,CPP,4872,737.8368,0.6001421,600.1421,0.00003328831,0.00003328831,-4.47770825279482,1
SR400,replicate_02,CPP,4873,738.4396,0.6007514,600.7514,0.00003317845,0.00003317845,-4.47914390680384,1
SR400,replicate_02,CPP,4874,739.0425,0.6011462,601.1462,0.00003355564,0.00003355564,-4.47423447355704,1
SR400,replicate_02,CPP,4875,739.6454,0.601976,601.976,0.00003337542,0.00003337542,-4.47657326038288,1
SR400,replicate_02,CPP,4876,740.2483,0.6024534,602.4534,0.00003343375,0.00003343375,-4.47581490928928,1
SR400,replicate_02,CPP,4877,740.8511,0.6029921,602.9921,0.00003388811,0.00003388811,-4.46995265186075,1
SR400,replicate_02,CPP,4878,741.454,0.603538,603.538,0.00003361554,0.00003361554,-4.47345990784711,1
SR400,replicate_02,CPP,4879,742.0569,0.6040526,604.0526,0.00003377092,0.00003377092,-4.47145710799115,1
SR400,replicate_02,CPP,4880,742.6598,0.6050204,605.0204,0.00003359632,0.00003359632,-4.47370829080124,1
SR400,replicate_02,CPP,4881,743.2675,0.6054585,605.4585,0.00003372619,0.00003372619,-4.47203271767338,1
SR400,replicate_02,CPP,4882,743.8704,0.6060929,606.0929,0.00003375601,0.00003375601,-4.47164889313022,1
SR400,replicate_02,CPP,4883,744.4733,0.6066398,606.6398,0.00003373247,0.00003373247,-4.47195185720701,1
SR400,replicate_02,CPP,4884,745.0762,0.6073538,607.3538,0.00003374123,0.00003374123,-4.4718390897233,1
SR400,replicate_02,CPP,4885,745.679,0.6078805,607.8805,0.00003385201,0.00003385201,-4.47041553950491,1
SR400,replicate_02,CPP,4886,746.2819,0.6084546,608.4546,0.00003379813,0.00003379813,-4.47110732792198,1
SR400,replicate_02,CPP,4887,746.8848,0.6090377,609.0377,0.00003398293,0.00003398293,-4.46873917908752,1
SR400,replicate_02,CPP,4888,747.4877,0.6095825,609.5825,0.00003403891,0.00003403891,-4.46802435541955,1
SR400,replicate_02,CPP,4889,748.0905,0.610362,610.362,0.00003389007,0.00003389007,-4.46992753412567,1
SR400,replicate_02,CPP,4890,748.6934,0.6109158,610.9158,0.00003398738,0.00003398738,-4.46868231277494,1
SR400,replicate_02,CPP,4891,749.3011,0.6115342,611.5342,0.00003403394,0.00003403394,-4.46808777111549,1
SR400,replicate_02,CPP,4892,749.904,0.6121274,612.1274,0.00003402988,0.00003402988,-4.46813958235966,1
SR400,replicate_02,CPP,4893,750.5068,0.6126722,612.6722,0.00003407566,0.00003407566,-4.46755572370805,1
SR400,replicate_02,CPP,4894,751.1097,0.6132473,613.2473,0.00003416826,0.00003416826,-4.46637713684769,1
SR400,replicate_02,CPP,4895,751.7126,0.6137961,613.7961,0.00003415309,0.00003415309,-4.46656999742198,1
SR400,replicate_02,CPP,4896,752.3155,0.6144618,614.4618,0.00003424909,0.00003424909,-4.46535096324393,1
SR400,replicate_02,CPP,4897,752.9183,0.6151487,615.1487,0.00003423758,0.00003423758,-4.46549693995834,1
SR400,replicate_02,CPP,4898,753.5212,0.6155867,615.5867,0.00003434522,0.00003434522,-4.46413369738392,1
SR400,replicate_02,CPP,4899,754.1241,0.6162392,616.2392,0.00003431213,0.00003431213,-4.46455232133369,1
SR400,replicate_02,CPP,4900,754.727,0.6168073,616.8073,0.00003441454,0.00003441454,-4.46325803104405,1
SR400,replicate_02,CPP,4901,755.3347,0.6173924,617.3924,0.00003438328,0.00003438328,-4.46365269606217,1
SR400,replicate_02,CPP,4902,755.9376,0.6181407,618.1407,0.00003443677,0.00003443677,-4.4629775899989,1
SR400,replicate_02,CPP,4903,756.5405,0.6187277,618.7277,0.00003441467,0.00003441467,-4.46325639051141,1
SR400,replicate_02,CPP,4904,757.1434,0.6193603,619.3603,0.00003455304,0.00003455304,-4.46151373708443,1
SR400,replicate_02,CPP,4905,757.7462,0.6198426,619.8426,0.00003456337,0.00003456337,-4.46138391951921,1
SR400,replicate_02,CPP,4906,758.3491,0.620464,620.464,0.00003463557,0.00003463557,-4.46047766075364,1
SR400,replicate_02,CPP,4907,758.952,0.6210662,621.0662,0.00003459084,0.00003459084,-4.46103889150009,1
SR400,replicate_02,CPP,4908,759.5549,0.6215597,621.5597,0.00003463923,0.00003463923,-4.46043177053656,1
SR400,replicate_02,CPP,4909,760.1577,0.6222374,622.2374,0.0000346272,0.0000346272,-4.46058262464207,1
SR400,replicate_02,CPP,4910,760.7606,0.6228498,622.8498,0.00003467075,0.00003467075,-4.4600367635545,1
SR400,replicate_02,CPP,4911,761.3683,0.6234369,623.4369,0.00003471705,0.00003471705,-4.45945718508403,1
SR400,replicate_02,CPP,4912,761.9712,0.6239837,623.9837,0.00003476872,0.00003476872,-4.45881129744356,1
SR400,replicate_02,CPP,4913,762.574,0.6246404,624.6404,0.00003465362,0.00003465362,-4.46025139124246,1
SR400,replicate_02,CPP,4914,763.1769,0.6253312,625.3312,0.00003488944,0.00003488944,-4.4573060012272,1
SR400,replicate_02,CPP,4915,763.7798,0.6258085,625.8085,0.00003501944,0.00003501944,-4.45569080305139,1
SR400,replicate_02,CPP,4916,764.3827,0.6265397,626.5397,0.00003488734,0.00003488734,-4.45733214225613,1
SR400,replicate_02,CPP,4917,764.9855,0.6270523,627.0523,0.00003493586,0.00003493586,-4.4567285614505,1
SR400,replicate_02,CPP,4918,765.5884,0.6275931,627.5931,0.00003496804,0.00003496804,-4.45632870972793,1
SR400,replicate_02,CPP,4919,766.1913,0.6282155,628.2155,0.00003530417,0.00003530417,-4.4521739942997,1
SR400,replicate_02,CPP,4920,766.7942,0.6288489,628.8489,0.00003499446,0.00003499446,-4.45600070370306,1
SR400,replicate_02,CPP,4921,767.4019,0.629432,629.432,0.00003526702,0.00003526702,-4.45263123588775,1
SR400,replicate_02,CPP,4922,768.0048,0.6299719,629.9719,0.00003526925,0.00003526925,-4.45260377549907,1
SR400,replicate_02,CPP,4923,768.6077,0.6306063,630.6063,0.00003528625,0.00003528625,-4.45239449326494,1
SR400,replicate_02,CPP,4924,769.2106,0.6311682,631.1682,0.00003539232,0.00003539232,-4.45109096801595,1
SR400,replicate_02,CPP,4925,769.8134,0.6320364,632.0364,0.00003538251,0.00003538251,-4.45121136191572,1
